,n,p,Original_1,TDA_1,Original_2,TDA_2,Original_3,TDA_3,Original_4,TDA_4
94,39,0.35,102.93334052396352,8.61893831591464,387.8053062118342,12.379261810581994,897.5067953179861,10.421586907861371,1631.8194860528845,9.875644693944249
95,43,0.25,268.7572520066941,9.631245330501226,400.9196260038317,7.340883311996923,1153.9858983962972,10.570245834173525,2004.0438739242813,8.44447706559172
96,43,0.25,105.89462739168842,15.887735410468903,523.6505838896493,5.827784130678155,1072.1686818259072,8.321519841249668,1854.1982039154905,9.920735334131555
97,43,0.25,144.33935221528174,8.534403012458613,460.97828620158054,8.378713614648632,1273.2923633005444,7.56865404001755,1860.6464578830546,10.846278786743273
98,43,0.25,226.74346675208926,6.31165584510632,541.5820690076147,8.374836144786517,1237.3639249073549,7.71368441604208,2026.870084345303,9.949582918696045
99,43,0.25,171.31192973450962,5.650770943350325,450.50137986647326,8.778680938518214,1238.9584619869424,7.374527239122315,1942.9792615741758,9.483949216922664
100,40,0.3,110.34013175757858,6.965622121084252,382.7814505584433,8.828048160861933,792.9875947726077,9.306724774983902,1558.2662486617646,7.096166582676027
101,40,0.3,78.5391690799415,8.019767055834935,469.00499459482467,10.215843384822023,961.6889577566391,9.540446372164276,1728.220887096996,10.248910391934551
102,40,0.3,92.72447497293402,8.576370469467683,379.28409320622376,7.6399966021876455,808.9765006536142,8.762262047185473,1705.0096580354057,11.467893042691603
103,40,0.3,176.61549537223638,7.599698095759951,384.4960928774706,10.031018170833487,1025.356190461258,7.7831196126552555,1380.1169006451182,10.443348171694309
104,40,0.3,69.68785621098597,10.266987929949249,472.12888069652865,7.96755453595916,762.1850576738574,7.222578131068564,1597.1073063940703,10.253548992580013
105,38,0.35,166.39081256659688,10.970945440611107,400.48802182538134,9.493785342234485,749.1783872219589,10.275488723328818,1429.2264970844608,9.479031501933491
106,38,0.35,89.92110039945148,8.223871300985477,219.6133178860501,11.814359383955068,800.1983857373364,9.106627182758803,1384.773582719585,13.827839172853487
107,38,0.35,83.50983655574191,5.144426818668121,277.30921330921313,10.081660865254609,832.3189775621033,7.653445500129036,1357.858723529109,11.288871810161917
108,38,0.35,79.84019338547472,11.810384483937876,331.1195076489603,8.785861898142937,700.1201659573265,9.9872131443799,1376.1390145116798,8.520584244732207
109,38,0.35,67.43421174716872,4.21623414213091,518.1901997699085,10.386652128509125,786.731713842614,7.826271085220723,1483.8454827586188,8.983020453086855
110,46,0.32,211.31573304044645,10.199424925481031,663.2904630740711,8.133661539180798,1573.6495666908656,6.811386447562511,2304.188250285916,8.45295721445461
111,46,0.32,173.3049083445647,7.642668527217251,513.9877383855614,13.291365464348189,1610.2951239755434,8.674300557877697,2641.220874819574,10.443100172470325
112,46,0.32,207.53077231719962,7.673105566920863,691.2965285994724,9.75261993452268,1644.0247620306282,7.723584458724861,2475.437222112497,7.2655114552099676
113,46,0.32,134.73588537341675,9.382741696128654,688.8776121541985,5.266226498814793,1470.0149346355608,10.265421875127492,2682.5272523730573,8.662418497035013
114,46,0.32,172.34353396615273,11.138367784820076,413.9766460620334,7.39444014793165,1321.7993210469326,6.95351285813439,2218.3601325455397,11.675682770167583
115,32,0.3,57.659172348685324,11.58750196242125,202.04254596787467,5.472234732612864,379.6402330699023,7.449792553087156,692.6793495482168,9.108132873472163
116,32,0.3,97.36037871382825,5.0263052262829575,180.63611599765625,5.843571524052603,432.865174894861,8.816129211069327,729.2234983065034,6.902022204738018
117,32,0.3,57.19744485144669,9.428762805802595,144.0747799817583,10.245452937048842,452.89070645155067,11.280057057570984,694.2732909443159,14.371031852419495
118,32,0.3,89.75768703232461,4.258389232365913,180.6900891839005,7.000329372910798,421.7225784818529,10.62456643764253,783.7447331729845,10.40181518697011
119,32,0.3,64.8337458331194,9.216425977922437,259.0349637499463,10.479386466082541,456.26370818373755,10.405126015126495,905.1488367027348,9.891611418494538
120,34,0.29,97.70142238571223,8.222431017215357,211.6015623763779,5.856684565848555,577.4745132637657,8.139515901278584,953.0676445584684,9.21221798448873
121,34,0.29,104.99727769505208,8.923636434600581,234.38965665333876,6.785138120756631,668.5503554502322,11.29716998619987,963.1543205536536,9.798683224116115
122,34,0.29,46.210488431222394,13.52595289452068,189.00691897735004,6.688537952194639,578.0319982159659,8.69809381799037,810.1467660926054,9.152579272001883
123,34,0.29,163.6411536793321,7.755840866050931,276.8109283195805,12.122299368953957,650.2181163705828,12.44914712000541,903.0184470559145,10.596237067666422
124,34,0.29,78.09373732425239,9.664909465304738,244.65258075869176,6.672579040425624,587.6555972983997,9.07548891992138,931.9583065087245,9.91162572822099
125,49,0.26,254.7215030637629,12.2558863654533,582.7426340747479,9.625560976887616,1681.5924863137839,7.380593891112325,2870.6786110670073,8.034964146750255
126,49,0.26,166.47080695832489,7.516123357237634,714.9804693791676,7.560548744075631,1878.7867007019936,12.191955192567807,2914.5735099504273,10.726165729843473
127,49,0.26,185.2767560506087,8.13461929658777,885.89491914176,7.956107138766113,1785.4352818255438,11.487291500049466,2496.299591436121,8.742593161917917
128,49,0.26,182.18612512503046,9.235528012113768,999.6165948125811,5.4546411039982114,1764.3908019658584,7.734094994524298,2797.679237586686,8.739472600520173
129,49,0.26,119.13047746282533,6.201351091338878,747.1605730971546,10.145023321748216,1739.9129431215933,10.574677701408179,2705.7203452950107,9.024041655717408
130,33,0.25,47.899277494276916,8.49878411397469,324.749283961149,11.462209471166052,439.0372851976813,8.297014951241465,857.6652068918781,8.622628896112996
131,33,0.25,92.36584919989605,8.115672816876287,154.981293101532,10.894666731736478,451.180011102667,10.110115658884926,759.2819682954862,10.282627057409542
132,33,0.25,45.842417186259716,9.006435929984164,295.12644976537956,11.012401713021312,526.6600117813177,9.736106321018806,899.5385633741662,7.8202640707373625
133,33,0.25,33.747930509194155,18.163436778988522,227.5798796063072,10.691232290479373,530.6867917995783,9.177343012539197,883.4631414037899,9.924307598354655
134,33,0.25,110.10554702879804,6.974514296258682,219.3588786492573,7.877140756684862,512.6966254576429,11.478335565335533,819.7368740598415,8.429001623157621
135,46,0.35,104.25733462030337,10.456776072619476,657.4694091913955,14.506092131107017,1525.7490849022615,9.889331834689273,2493.338158521945,8.673536880762907
136,46,0.35,196.68967663847943,5.881554988728483,735.3733387269918,8.600719686151361,1504.3499872606708,8.90165812622752,2415.697839787339,9.609984406383784
137,46,0.35,228.94239846597603,6.495515201339566,649.8449607100257,7.138042529645182,1408.7821744674425,11.724301471449195,2368.092152569859,11.509337039880407
138,46,0.35,198.65622313286707,4.626042591978104,597.6682041010649,7.94758539792058,1357.792186809276,7.640492929138415,2469.5256610449114,5.627681935013905
139,46,0.35,168.2639808243467,7.8736714641638645,470.4347213950197,5.357329127704952,1157.2408220307088,6.898456664888188,2634.5808969993564,7.302813982631637
140,46,0.27,162.2704137302315,11.30148019919731,656.8222627728277,8.871683950848144,1578.0939129644362,9.298748619431024,2339.2904498479766,9.175740861118243
141,46,0.27,207.5698782154151,8.143405266902452,614.3306184866848,11.762858967664016,1393.1268436801868,7.764127113327043,2527.8532211925794,8.591210770975131
142,46,0.27,142.5097885509079,8.008104248371719,720.2958873108785,13.702442691460622,1491.6389560436846,9.996820386723613,2352.2053581894975,16.362383618647485
143,46,0.27,183.55343966465568,5.31968275834225,671.6323824460861,13.44069022609322,1181.5229818927737,7.782981904805243,2656.683698141691,8.795578478243053
144,46,0.27,216.38095926246874,5.375570798264451,524.9861417611537,14.595260969547322,1290.8506211290155,10.095066892341006,2309.091827957792,10.281421075252112
145,42,0.21,204.74567819187587,12.997966425808984,487.28117703982934,9.812905124043905,1012.2682745527773,9.643617332104562,1751.4404596451043,10.544889583994578
146,42,0.21,198.83942996818647,6.582988592431546,563.4595477649038,11.76470883496558,1157.8379734125467,9.630719217315953,2001.7983587402082,16.04834427101607
147,42,0.21,128.7330549415783,10.68243507148089,554.9707584591463,10.860361767876828,1122.896824544845,8.453274075145412,1886.746839879328,11.532819065747477
148,42,0.21,128.41810671742485,6.517424323648688,536.6549751509584,10.008827867838926,1008.1918314672653,7.0667800024143315,2007.991090117845,11.582247375002819
149,42,0.21,130.52772864109255,10.087590236834902,379.27517319513515,9.522726304897706,1031.3133252912805,12.152373563027385,1647.478409014741,8.771544521557265
