,Sample,Replication,n,p,Hop,Neigbour Index,Original,TDA
478,2,1,30,0.25,4,neighbour_31,850.43,10.49
479,2,1,30,0.25,4,neighbour_32,2131.79,37.14
480,2,2,30,0.25,1,neighbour_1,206.31,8.25
481,2,2,30,0.25,1,neighbour_2,36.28,28.0
482,2,2,30,0.25,1,neighbour_3,32.71,9.98
483,2,2,30,0.25,1,neighbour_4,226.97,3.93
484,2,2,30,0.25,1,neighbour_5,26.41,2.6
485,2,2,30,0.25,1,neighbour_6,35.79,4.57
486,2,2,30,0.25,1,neighbour_7,31.27,3.42
487,2,2,30,0.25,1,neighbour_8,162.27,4.1
488,2,2,30,0.25,2,neighbour_1,187.23,15.77
489,2,2,30,0.25,2,neighbour_2,208.23,18.06
490,2,2,30,0.25,2,neighbour_3,5.13,4.49
491,2,2,30,0.25,2,neighbour_4,8.97,100.72
492,2,2,30,0.25,2,neighbour_5,121.73,32.63
493,2,2,30,0.25,2,neighbour_6,239.84,4.84
494,2,2,30,0.25,2,neighbour_7,202.29,14.03
495,2,2,30,0.25,2,neighbour_8,528.96,4.59
496,2,2,30,0.25,2,neighbour_9,92.68,31.94
497,2,2,30,0.25,2,neighbour_10,460.74,3.6
498,2,2,30,0.25,2,neighbour_11,243.36,6.89
499,2,2,30,0.25,2,neighbour_12,456.63,1.75
500,2,2,30,0.25,2,neighbour_13,258.56,28.28
501,2,2,30,0.25,2,neighbour_14,55.73,3.14
502,2,2,30,0.25,2,neighbour_15,84.06,9.11
503,2,2,30,0.25,2,neighbour_16,594.59,104.33
504,2,2,30,0.25,3,neighbour_1,443.48,33.89
505,2,2,30,0.25,3,neighbour_2,301.12,10.08
506,2,2,30,0.25,3,neighbour_3,111.52,12.73
507,2,2,30,0.25,3,neighbour_4,25.7,7.05
508,2,2,30,0.25,3,neighbour_5,10.52,29.51
509,2,2,30,0.25,3,neighbour_6,67.49,2.91
510,2,2,30,0.25,3,neighbour_7,129.26,1.13
511,2,2,30,0.25,3,neighbour_8,602.35,8.67
512,2,2,30,0.25,3,neighbour_9,219.09,4.88
513,2,2,30,0.25,3,neighbour_10,657.15,20.16
514,2,2,30,0.25,3,neighbour_11,404.76,5.95
515,2,2,30,0.25,3,neighbour_12,790.87,19.53
516,2,2,30,0.25,3,neighbour_13,581.83,2.93
517,2,2,30,0.25,3,neighbour_14,999.98,4.84
518,2,2,30,0.25,3,neighbour_15,373.16,3.47
519,2,2,30,0.25,3,neighbour_16,658.46,11.74
520,2,2,30,0.25,3,neighbour_17,747.89,10.22
521,2,2,30,0.25,3,neighbour_18,654.17,13.94
522,2,2,30,0.25,3,neighbour_19,262.15,19.82
523,2,2,30,0.25,3,neighbour_20,52.58,17.63
524,2,2,30,0.25,3,neighbour_21,36.44,12.89
525,2,2,30,0.25,3,neighbour_22,169.14,7.98
526,2,2,30,0.25,3,neighbour_23,248.14,3.72
527,2,2,30,0.25,3,neighbour_24,1032.05,6.0
528,2,2,30,0.25,4,neighbour_1,781.9,14.62
529,2,2,30,0.25,4,neighbour_2,356.5,9.3
530,2,2,30,0.25,4,neighbour_3,141.9,17.02
531,2,2,30,0.25,4,neighbour_4,188.66,3.77
532,2,2,30,0.25,4,neighbour_5,7.07,19.58
533,2,2,30,0.25,4,neighbour_6,26.91,10.53
534,2,2,30,0.25,4,neighbour_7,23.57,9.18
535,2,2,30,0.25,4,neighbour_8,79.21,4.9
536,2,2,30,0.25,4,neighbour_9,287.28,3.44
537,2,2,30,0.25,4,neighbour_10,749.55,5.88
538,2,2,30,0.25,4,neighbour_11,489.26,22.45
539,2,2,30,0.25,4,neighbour_12,840.08,13.24
540,2,2,30,0.25,4,neighbour_13,326.44,5.9
541,2,2,30,0.25,4,neighbour_14,1049.74,8.01
542,2,2,30,0.25,4,neighbour_15,459.73,9.07
543,2,2,30,0.25,4,neighbour_16,1292.15,49.13
544,2,2,30,0.25,4,neighbour_17,1029.88,5.02
545,2,2,30,0.25,4,neighbour_18,1565.61,8.04
546,2,2,30,0.25,4,neighbour_19,819.49,4.58
547,2,2,30,0.25,4,neighbour_20,1640.92,6.78
548,2,2,30,0.25,4,neighbour_21,1034.03,6.18
549,2,2,30,0.25,4,neighbour_22,1781.36,54.49
550,2,2,30,0.25,4,neighbour_23,1053.04,23.73
551,2,2,30,0.25,4,neighbour_24,1451.3,30.11
552,2,2,30,0.25,4,neighbour_25,873.67,9.01
553,2,2,30,0.25,4,neighbour_26,296.06,16.72
554,2,2,30,0.25,4,neighbour_27,75.58,11.1
555,2,2,30,0.25,4,neighbour_28,87.27,39.03
556,2,2,30,0.25,4,neighbour_29,216.1,17.75
557,2,2,30,0.25,4,neighbour_30,228.69,2.71
558,2,2,30,0.25,4,neighbour_31,1192.01,1.58
559,2,2,30,0.25,4,neighbour_32,1311.03,1.53
560,2,3,30,0.25,1,neighbour_1,8.38,13.0
561,2,3,30,0.25,1,neighbour_2,6.67,16.78
562,2,3,30,0.25,1,neighbour_3,107.39,86.74
563,2,3,30,0.25,1,neighbour_4,8.5,16.76
564,2,3,30,0.25,1,neighbour_5,179.65,23.05
565,2,3,30,0.25,1,neighbour_6,14.4,3.09
566,2,3,30,0.25,1,neighbour_7,48.65,43.04
567,2,3,30,0.25,1,neighbour_8,182.51,4.59
568,2,3,30,0.25,2,neighbour_1,96.46,8.9
569,2,3,30,0.25,2,neighbour_2,20.31,3.15
570,2,3,30,0.25,2,neighbour_3,12.97,21.76
571,2,3,30,0.25,2,neighbour_4,55.82,25.81
572,2,3,30,0.25,2,neighbour_5,319.33,6.52
573,2,3,30,0.25,2,neighbour_6,29.58,7.14
574,2,3,30,0.25,2,neighbour_7,415.97,11.77
575,2,3,30,0.25,2,neighbour_8,58.78,3.45
576,2,3,30,0.25,2,neighbour_9,634.38,43.39
577,2,3,30,0.25,2,neighbour_10,131.47,17.3
578,2,3,30,0.25,2,neighbour_11,769.46,9.86
579,2,3,30,0.25,2,neighbour_12,137.8,1.51
580,2,3,30,0.25,2,neighbour_13,14.2,5.25
581,2,3,30,0.25,2,neighbour_14,105.96,14.6
582,2,3,30,0.25,2,neighbour_15,207.87,17.89
583,2,3,30,0.25,2,neighbour_16,813.68,8.23
584,2,3,30,0.25,3,neighbour_1,202.08,1.2
585,2,3,30,0.25,3,neighbour_2,16.33,9.3
586,2,3,30,0.25,3,neighbour_3,37.04,6.64
587,2,3,30,0.25,3,neighbour_4,51.8,8.84
588,2,3,30,0.25,3,neighbour_5,66.98,19.04
589,2,3,30,0.25,3,neighbour_6,352.93,16.4
590,2,3,30,0.25,3,neighbour_7,323.11,19.11
591,2,3,30,0.25,3,neighbour_8,359.15,26.0
592,2,3,30,0.25,3,neighbour_9,334.66,29.58
593,2,3,30,0.25,3,neighbour_10,235.4,127.56
594,2,3,30,0.25,3,neighbour_11,999.81,15.15
595,2,3,30,0.25,3,neighbour_12,412.37,4.34
596,2,3,30,0.25,3,neighbour_13,1277.23,6.45
597,2,3,30,0.25,3,neighbour_14,362.99,3.67
598,2,3,30,0.25,3,neighbour_15,541.83,22.99
599,2,3,30,0.25,3,neighbour_16,468.91,11.73
600,2,3,30,0.25,3,neighbour_17,740.72,5.46
601,2,3,30,0.25,3,neighbour_18,443.79,3.06
602,2,3,30,0.25,3,neighbour_19,167.33,11.68
603,2,3,30,0.25,3,neighbour_20,7.85,3.18
604,2,3,30,0.25,3,neighbour_21,99.69,5.51
605,2,3,30,0.25,3,neighbour_22,301.2,6.18
606,2,3,30,0.25,3,neighbour_23,939.8,5.39
607,2,3,30,0.25,3,neighbour_24,1473.75,8.12
608,2,3,30,0.25,4,neighbour_1,392.18,9.23
609,2,3,30,0.25,4,neighbour_2,140.48,1.73
610,2,3,30,0.25,4,neighbour_3,131.41,3.76
611,2,3,30,0.25,4,neighbour_4,11.25,4.67
612,2,3,30,0.25,4,neighbour_5,13.4,3.91
613,2,3,30,0.25,4,neighbour_6,154.6,11.03
614,2,3,30,0.25,4,neighbour_7,204.47,10.34
615,2,3,30,0.25,4,neighbour_8,429.66,9.24
616,2,3,30,0.25,4,neighbour_9,534.33,20.01
617,2,3,30,0.25,4,neighbour_10,503.66,47.98
618,2,3,30,0.25,4,neighbour_11,462.1,8.22
619,2,3,30,0.25,4,neighbour_12,448.67,8.01
620,2,3,30,0.25,4,neighbour_13,999.0,25.79
621,2,3,30,0.25,4,neighbour_14,593.87,13.49
622,2,3,30,0.25,4,neighbour_15,1599.57,10.21
623,2,3,30,0.25,4,neighbour_16,806.4,9.19
624,2,3,30,0.25,4,neighbour_17,1320.0,13.41
625,2,3,30,0.25,4,neighbour_18,748.96,1.43
626,2,3,30,0.25,4,neighbour_19,1288.05,12.03
627,2,3,30,0.25,4,neighbour_20,1036.81,3.14
628,2,3,30,0.25,4,neighbour_21,2195.16,12.79
629,2,3,30,0.25,4,neighbour_22,1081.89,5.12
630,2,3,30,0.25,4,neighbour_23,1605.8,13.65
631,2,3,30,0.25,4,neighbour_24,996.3,10.34
632,2,3,30,0.25,4,neighbour_25,294.72,0.0
633,2,3,30,0.25,4,neighbour_26,172.01,13.91
634,2,3,30,0.25,4,neighbour_27,12.23,13.7
635,2,3,30,0.25,4,neighbour_28,272.35,2.03
636,2,3,30,0.25,4,neighbour_29,390.95,6.87
637,2,3,30,0.25,4,neighbour_30,677.9,37.19
638,2,3,30,0.25,4,neighbour_31,1589.12,5.48
639,2,3,30,0.25,4,neighbour_32,2584.74,8.0
640,2,4,30,0.25,1,neighbour_1,40.19,2.44
641,2,4,30,0.25,1,neighbour_2,38.96,52.75
642,2,4,30,0.25,1,neighbour_3,89.09,12.05
643,2,4,30,0.25,1,neighbour_4,67.4,24.71
644,2,4,30,0.25,1,neighbour_5,31.67,3.03
645,2,4,30,0.25,1,neighbour_6,7.96,8.74
646,2,4,30,0.25,1,neighbour_7,12.89,18.33
647,2,4,30,0.25,1,neighbour_8,337.33,7.25
648,2,4,30,0.25,2,neighbour_1,26.36,1.51
649,2,4,30,0.25,2,neighbour_2,64.86,5.76
650,2,4,30,0.25,2,neighbour_3,9.53,8.82
651,2,4,30,0.25,2,neighbour_4,104.9,2.63
652,2,4,30,0.25,2,neighbour_5,72.36,14.49
653,2,4,30,0.25,2,neighbour_6,98.22,9.23
654,2,4,30,0.25,2,neighbour_7,287.68,6.66
655,2,4,30,0.25,2,neighbour_8,206.56,4.46
656,2,4,30,0.25,2,neighbour_9,325.02,13.89
657,2,4,30,0.25,2,neighbour_10,267.63,4.04
658,2,4,30,0.25,2,neighbour_11,323.35,10.03
659,2,4,30,0.25,2,neighbour_12,256.22,4.05
660,2,4,30,0.25,2,neighbour_13,44.0,22.56
661,2,4,30,0.25,2,neighbour_14,7.36,2.57
662,2,4,30,0.25,2,neighbour_15,191.91,11.26
663,2,4,30,0.25,2,neighbour_16,541.68,12.78
664,2,4,30,0.25,3,neighbour_1,234.96,6.75
665,2,4,30,0.25,3,neighbour_2,68.3,18.34
666,2,4,30,0.25,3,neighbour_3,12.28,34.69
667,2,4,30,0.25,3,neighbour_4,60.73,4.19
668,2,4,30,0.25,3,neighbour_5,49.86,8.41
669,2,4,30,0.25,3,neighbour_6,201.8,10.34
670,2,4,30,0.25,3,neighbour_7,367.88,12.74
671,2,4,30,0.25,3,neighbour_8,307.55,9.73
672,2,4,30,0.25,3,neighbour_9,498.06,25.41
673,2,4,30,0.25,3,neighbour_10,329.91,5.67
674,2,4,30,0.25,3,neighbour_11,870.95,1.84
675,2,4,30,0.25,3,neighbour_12,258.24,26.35
676,2,4,30,0.25,3,neighbour_13,692.02,1.54
677,2,4,30,0.25,3,neighbour_14,380.94,17.11
678,2,4,30,0.25,3,neighbour_15,748.78,17.33
679,2,4,30,0.25,3,neighbour_16,631.98,12.42
680,2,4,30,0.25,3,neighbour_17,728.79,5.27
681,2,4,30,0.25,3,neighbour_18,477.9,5.71
682,2,4,30,0.25,3,neighbour_19,168.8,15.46
683,2,4,30,0.25,3,neighbour_20,8.46,1.54
684,2,4,30,0.25,3,neighbour_21,22.1,4.51
685,2,4,30,0.25,3,neighbour_22,272.36,8.7
686,2,4,30,0.25,3,neighbour_23,655.04,37.85
687,2,4,30,0.25,3,neighbour_24,1219.48,16.75
688,2,4,30,0.25,4,neighbour_1,391.3,7.37
689,2,4,30,0.25,4,neighbour_2,214.6,7.7
690,2,4,30,0.25,4,neighbour_3,82.29,2.05
691,2,4,30,0.25,4,neighbour_4,40.67,9.18
692,2,4,30,0.25,4,neighbour_5,38.46,5.78
693,2,4,30,0.25,4,neighbour_6,95.55,5.38
694,2,4,30,0.25,4,neighbour_7,114.85,15.33
695,2,4,30,0.25,4,neighbour_8,296.32,1.23
696,2,4,30,0.25,4,neighbour_9,245.16,3.51
697,2,4,30,0.25,4,neighbour_10,571.27,5.97
698,2,4,30,0.25,4,neighbour_11,551.24,18.57
699,2,4,30,0.25,4,neighbour_12,597.39,1.88
700,2,4,30,0.25,4,neighbour_13,887.02,1.39
701,2,4,30,0.25,4,neighbour_14,802.95,3.6
702,2,4,30,0.25,4,neighbour_15,971.56,2.27
703,2,4,30,0.25,4,neighbour_16,884.85,9.17
704,2,4,30,0.25,4,neighbour_17,1087.99,8.0
705,2,4,30,0.25,4,neighbour_18,886.59,8.74
706,2,4,30,0.25,4,neighbour_19,1771.21,6.48
707,2,4,30,0.25,4,neighbour_20,706.89,12.69
708,2,4,30,0.25,4,neighbour_21,1881.4,4.79
709,2,4,30,0.25,4,neighbour_22,1186.06,23.74
710,2,4,30,0.25,4,neighbour_23,1458.17,16.62
711,2,4,30,0.25,4,neighbour_24,960.9,5.6
712,2,4,30,0.25,4,neighbour_25,695.97,17.06
713,2,4,30,0.25,4,neighbour_26,131.48,9.04
714,2,4,30,0.25,4,neighbour_27,36.4,12.37
715,2,4,30,0.25,4,neighbour_28,112.94,49.13
716,2,4,30,0.25,4,neighbour_29,265.81,10.65
717,2,4,30,0.25,4,neighbour_30,533.74,11.82
718,2,4,30,0.25,4,neighbour_31,1219.98,23.74
719,2,4,30,0.25,4,neighbour_32,2006.25,27.51
720,2,5,30,0.25,1,neighbour_1,86.44,0.0
721,2,5,30,0.25,1,neighbour_2,93.05,13.0
722,2,5,30,0.25,1,neighbour_3,8.22,12.23
723,2,5,30,0.25,1,neighbour_4,188.06,2.8
724,2,5,30,0.25,1,neighbour_5,22.59,2.95
725,2,5,30,0.25,1,neighbour_6,110.92,4.6
726,2,5,30,0.25,1,neighbour_7,8.64,2.86
727,2,5,30,0.25,1,neighbour_8,117.52,53.09
728,2,5,30,0.25,2,neighbour_1,351.32,1.92
729,2,5,30,0.25,2,neighbour_2,77.43,5.74
730,2,5,30,0.25,2,neighbour_3,5.73,6.98
731,2,5,30,0.25,2,neighbour_4,53.45,8.78
732,2,5,30,0.25,2,neighbour_5,118.04,9.51
733,2,5,30,0.25,2,neighbour_6,203.44,35.89
734,2,5,30,0.25,2,neighbour_7,59.33,4.77
735,2,5,30,0.25,2,neighbour_8,309.23,5.45
736,2,5,30,0.25,2,neighbour_9,85.11,9.39
737,2,5,30,0.25,2,neighbour_10,435.2,4.01
738,2,5,30,0.25,2,neighbour_11,95.3,12.43
739,2,5,30,0.25,2,neighbour_12,476.53,32.05
740,2,5,30,0.25,2,neighbour_13,102.97,10.84
741,2,5,30,0.25,2,neighbour_14,55.38,1.51
742,2,5,30,0.25,2,neighbour_15,169.64,8.64
743,2,5,30,0.25,2,neighbour_16,65.05,13.05
744,2,5,30,0.25,3,neighbour_1,421.82,10.05
745,2,5,30,0.25,3,neighbour_2,160.71,21.76
746,2,5,30,0.25,3,neighbour_3,108.97,7.18
747,2,5,30,0.25,3,neighbour_4,17.21,50.46
748,2,5,30,0.25,3,neighbour_5,200.13,11.49
749,2,5,30,0.25,3,neighbour_6,165.09,14.69
750,2,5,30,0.25,3,neighbour_7,134.93,62.98
751,2,5,30,0.25,3,neighbour_8,448.24,22.43
752,2,5,30,0.25,3,neighbour_9,414.72,5.53
753,2,5,30,0.25,3,neighbour_10,528.76,1.06
754,2,5,30,0.25,3,neighbour_11,285.44,9.85
755,2,5,30,0.25,3,neighbour_12,866.92,7.46
756,2,5,30,0.25,3,neighbour_13,303.73,6.59
757,2,5,30,0.25,3,neighbour_14,708.41,3.48
758,2,5,30,0.25,3,neighbour_15,677.14,12.77
759,2,5,30,0.25,3,neighbour_16,781.73,9.59
760,2,5,30,0.25,3,neighbour_17,609.8,35.04
761,2,5,30,0.25,3,neighbour_18,822.5,6.33
762,2,5,30,0.25,3,neighbour_19,249.97,9.39
763,2,5,30,0.25,3,neighbour_20,75.56,21.23
764,2,5,30,0.25,3,neighbour_21,29.69,23.08
765,2,5,30,0.25,3,neighbour_22,133.88,6.71
766,2,5,30,0.25,3,neighbour_23,425.28,8.43
767,2,5,30,0.25,3,neighbour_24,1011.79,5.06
768,2,5,30,0.25,4,neighbour_1,671.96,34.66
769,2,5,30,0.25,4,neighbour_2,337.18,53.11
770,2,5,30,0.25,4,neighbour_3,141.79,21.2
771,2,5,30,0.25,4,neighbour_4,66.82,5.26
772,2,5,30,0.25,4,neighbour_5,12.77,5.2
773,2,5,30,0.25,4,neighbour_6,8.35,3.53
774,2,5,30,0.25,4,neighbour_7,133.05,3.39
775,2,5,30,0.25,4,neighbour_8,230.98,6.89
776,2,5,30,0.25,4,neighbour_9,333.56,12.12
777,2,5,30,0.25,4,neighbour_10,818.54,19.0
778,2,5,30,0.25,4,neighbour_11,468.44,6.28
779,2,5,30,0.25,4,neighbour_12,833.69,4.91
780,2,5,30,0.25,4,neighbour_13,527.15,4.69
781,2,5,30,0.25,4,neighbour_14,1063.17,13.0
782,2,5,30,0.25,4,neighbour_15,506.26,40.66
783,2,5,30,0.25,4,neighbour_16,1238.02,2.52
784,2,5,30,0.25,4,neighbour_17,764.13,23.86
785,2,5,30,0.25,4,neighbour_18,1170.89,1.93
786,2,5,30,0.25,4,neighbour_19,807.5,0.36
787,2,5,30,0.25,4,neighbour_20,1175.36,38.72
788,2,5,30,0.25,4,neighbour_21,1260.8,8.92
789,2,5,30,0.25,4,neighbour_22,1322.49,8.16
790,2,5,30,0.25,4,neighbour_23,1247.12,2.63
791,2,5,30,0.25,4,neighbour_24,1564.25,30.0
792,2,5,30,0.25,4,neighbour_25,724.17,3.43
793,2,5,30,0.25,4,neighbour_26,315.88,11.38
794,2,5,30,0.25,4,neighbour_27,151.97,14.62
795,2,5,30,0.25,4,neighbour_28,22.95,3.16
796,2,5,30,0.25,4,neighbour_29,253.68,7.49
797,2,5,30,0.25,4,neighbour_30,428.04,20.65
798,2,5,30,0.25,4,neighbour_31,938.61,55.1
799,2,5,30,0.25,4,neighbour_32,1389.06,14.18
800,3,1,43,0.3,1,neighbour_1,869.12,6.87
801,3,1,43,0.3,1,neighbour_2,28.03,9.83
802,3,1,43,0.3,1,neighbour_3,149.06,5.38
803,3,1,43,0.3,1,neighbour_4,194.8,14.39
804,3,1,43,0.3,1,neighbour_5,55.31,4.41
805,3,1,43,0.3,1,neighbour_6,347.71,25.58
806,3,1,43,0.3,1,neighbour_7,178.54,13.1
807,3,1,43,0.3,1,neighbour_8,94.84,6.85
808,3,1,43,0.3,2,neighbour_1,859.95,10.78
809,3,1,43,0.3,2,neighbour_2,261.89,5.06
810,3,1,43,0.3,2,neighbour_3,7.11,6.22
811,3,1,43,0.3,2,neighbour_4,4.11,9.06
812,3,1,43,0.3,2,neighbour_5,196.6,8.51
813,3,1,43,0.3,2,neighbour_6,1180.07,7.89
814,3,1,43,0.3,2,neighbour_7,349.66,8.86
815,3,1,43,0.3,2,neighbour_8,723.48,12.53
816,3,1,43,0.3,2,neighbour_9,343.29,4.25
817,3,1,43,0.3,2,neighbour_10,527.99,6.6
818,3,1,43,0.3,2,neighbour_11,776.59,14.74
819,3,1,43,0.3,2,neighbour_12,662.19,1.89
820,3,1,43,0.3,2,neighbour_13,318.06,6.97
821,3,1,43,0.3,2,neighbour_14,26.32,11.84
822,3,1,43,0.3,2,neighbour_15,146.22,21.18
823,3,1,43,0.3,2,neighbour_16,1094.29,6.29
824,3,1,43,0.3,3,neighbour_1,1429.5,12.92
825,3,1,43,0.3,3,neighbour_2,1209.89,11.14
826,3,1,43,0.3,3,neighbour_3,269.34,16.01
827,3,1,43,0.3,3,neighbour_4,141.55,12.49
828,3,1,43,0.3,3,neighbour_5,25.4,4.06
829,3,1,43,0.3,3,neighbour_6,90.22,13.1
830,3,1,43,0.3,3,neighbour_7,760.45,42.58
831,3,1,43,0.3,3,neighbour_8,1934.88,15.09
832,3,1,43,0.3,3,neighbour_9,742.19,5.63
833,3,1,43,0.3,3,neighbour_10,2023.06,8.22
834,3,1,43,0.3,3,neighbour_11,974.28,7.9
835,3,1,43,0.3,3,neighbour_12,1541.6,22.58
836,3,1,43,0.3,3,neighbour_13,1421.28,5.61
837,3,1,43,0.3,3,neighbour_14,2044.09,24.62
838,3,1,43,0.3,3,neighbour_15,2258.29,6.15
839,3,1,43,0.3,3,neighbour_16,1675.81,11.29
840,3,1,43,0.3,3,neighbour_17,1083.92,17.89
841,3,1,43,0.3,3,neighbour_18,2291.86,7.38
842,3,1,43,0.3,3,neighbour_19,705.88,10.51
843,3,1,43,0.3,3,neighbour_20,52.48,19.71
844,3,1,43,0.3,3,neighbour_21,11.81,2.37
845,3,1,43,0.3,3,neighbour_22,336.96,22.95
846,3,1,43,0.3,3,neighbour_23,882.16,2.22
847,3,1,43,0.3,3,neighbour_24,2556.46,1.96
848,3,1,43,0.3,4,neighbour_1,2394.42,9.16
849,3,1,43,0.3,4,neighbour_2,1548.67,12.18
850,3,1,43,0.3,4,neighbour_3,831.75,5.9
851,3,1,43,0.3,4,neighbour_4,532.02,21.67
852,3,1,43,0.3,4,neighbour_5,55.07,13.65
853,3,1,43,0.3,4,neighbour_6,11.47,28.07
854,3,1,43,0.3,4,neighbour_7,157.5,10.31
855,3,1,43,0.3,4,neighbour_8,369.52,10.6
856,3,1,43,0.3,4,neighbour_9,974.03,8.43
857,3,1,43,0.3,4,neighbour_10,2609.16,9.83
858,3,1,43,0.3,4,neighbour_11,1314.33,7.6
859,3,1,43,0.3,4,neighbour_12,2863.58,37.3
860,3,1,43,0.3,4,neighbour_13,1347.12,13.04
861,3,1,43,0.3,4,neighbour_14,2311.48,8.31
862,3,1,43,0.3,4,neighbour_15,2716.36,13.9
863,3,1,43,0.3,4,neighbour_16,3524.33,16.35
864,3,1,43,0.3,4,neighbour_17,1944.03,17.48
865,3,1,43,0.3,4,neighbour_18,3605.34,27.46
866,3,1,43,0.3,4,neighbour_19,3136.81,17.78
867,3,1,43,0.3,4,neighbour_20,3171.01,24.18
868,3,1,43,0.3,4,neighbour_21,3613.19,11.76
869,3,1,43,0.3,4,neighbour_22,4006.6,18.04
870,3,1,43,0.3,4,neighbour_23,4396.73,15.22
871,3,1,43,0.3,4,neighbour_24,2762.53,15.89
872,3,1,43,0.3,4,neighbour_25,1801.81,48.56
873,3,1,43,0.3,4,neighbour_26,860.3,19.69
874,3,1,43,0.3,4,neighbour_27,87.94,13.85
875,3,1,43,0.3,4,neighbour_28,71.39,15.43
876,3,1,43,0.3,4,neighbour_29,255.19,6.37
877,3,1,43,0.3,4,neighbour_30,1132.47,0.97
878,3,1,43,0.3,4,neighbour_31,3386.58,19.79
879,3,1,43,0.3,4,neighbour_32,5321.5,7.5
880,3,2,43,0.3,1,neighbour_1,135.04,12.48
881,3,2,43,0.3,1,neighbour_2,11.67,2.58
882,3,2,43,0.3,1,neighbour_3,155.33,12.9
883,3,2,43,0.3,1,neighbour_4,147.22,4.8
884,3,2,43,0.3,1,neighbour_5,57.3,14.5
885,3,2,43,0.3,1,neighbour_6,322.23,4.34
886,3,2,43,0.3,1,neighbour_7,7.12,10.52
887,3,2,43,0.3,1,neighbour_8,141.25,44.11
888,3,2,43,0.3,2,neighbour_1,456.99,4.0
889,3,2,43,0.3,2,neighbour_2,74.74,12.82
890,3,2,43,0.3,2,neighbour_3,6.24,1.34
891,3,2,43,0.3,2,neighbour_4,157.39,31.93
892,3,2,43,0.3,2,neighbour_5,557.15,15.64
893,3,2,43,0.3,2,neighbour_6,713.94,6.15
894,3,2,43,0.3,2,neighbour_7,643.93,7.65
895,3,2,43,0.3,2,neighbour_8,636.47,7.39
896,3,2,43,0.3,2,neighbour_9,488.01,10.78
897,3,2,43,0.3,2,neighbour_10,887.96,6.88
898,3,2,43,0.3,2,neighbour_11,721.12,7.96
899,3,2,43,0.3,2,neighbour_12,625.93,36.09
900,3,2,43,0.3,2,neighbour_13,181.37,15.43
901,3,2,43,0.3,2,neighbour_14,74.37,16.27
902,3,2,43,0.3,2,neighbour_15,63.04,22.87
903,3,2,43,0.3,2,neighbour_16,1517.37,5.36
904,3,2,43,0.3,3,neighbour_1,1673.6,7.53
905,3,2,43,0.3,3,neighbour_2,621.18,17.09
906,3,2,43,0.3,3,neighbour_3,181.84,3.64
907,3,2,43,0.3,3,neighbour_4,6.84,16.64
908,3,2,43,0.3,3,neighbour_5,31.13,42.08
909,3,2,43,0.3,3,neighbour_6,366.21,7.09
910,3,2,43,0.3,3,neighbour_7,384.44,9.66
911,3,2,43,0.3,3,neighbour_8,1419.77,13.01
912,3,2,43,0.3,3,neighbour_9,1147.95,4.58
913,3,2,43,0.3,3,neighbour_10,1183.27,12.33
914,3,2,43,0.3,3,neighbour_11,1771.9,11.05
915,3,2,43,0.3,3,neighbour_12,2061.32,5.24
916,3,2,43,0.3,3,neighbour_13,1866.19,11.41
917,3,2,43,0.3,3,neighbour_14,2023.02,4.8
918,3,2,43,0.3,3,neighbour_15,2828.04,4.78
919,3,2,43,0.3,3,neighbour_16,1306.98,29.96
920,3,2,43,0.3,3,neighbour_17,2831.45,23.23
921,3,2,43,0.3,3,neighbour_18,1652.52,12.64
922,3,2,43,0.3,3,neighbour_19,639.51,1.88
923,3,2,43,0.3,3,neighbour_20,52.91,7.87
924,3,2,43,0.3,3,neighbour_21,30.17,19.39
925,3,2,43,0.3,3,neighbour_22,655.59,27.69
926,3,2,43,0.3,3,neighbour_23,1247.89,7.43
927,3,2,43,0.3,3,neighbour_24,3305.53,3.63
928,3,2,43,0.3,4,neighbour_1,1781.44,37.59
929,3,2,43,0.3,4,neighbour_2,930.6,9.04
930,3,2,43,0.3,4,neighbour_3,838.14,23.24
931,3,2,43,0.3,4,neighbour_4,297.96,18.03
932,3,2,43,0.3,4,neighbour_5,23.75,10.32
933,3,2,43,0.3,4,neighbour_6,11.64,6.54
934,3,2,43,0.3,4,neighbour_7,302.51,5.07
935,3,2,43,0.3,4,neighbour_8,357.59,4.62
936,3,2,43,0.3,4,neighbour_9,1048.29,5.78
937,3,2,43,0.3,4,neighbour_10,2392.03,8.0
938,3,2,43,0.3,4,neighbour_11,1290.47,5.62
939,3,2,43,0.3,4,neighbour_12,2122.25,8.25
940,3,2,43,0.3,4,neighbour_13,1996.55,4.19
941,3,2,43,0.3,4,neighbour_14,2740.44,4.71
942,3,2,43,0.3,4,neighbour_15,3154.46,6.97
943,3,2,43,0.3,4,neighbour_16,2985.77,4.64
944,3,2,43,0.3,4,neighbour_17,2527.04,2.05
945,3,2,43,0.3,4,neighbour_18,2962.8,9.12
946,3,2,43,0.3,4,neighbour_19,3344.98,2.88
947,3,2,43,0.3,4,neighbour_20,3429.98,19.51
948,3,2,43,0.3,4,neighbour_21,2773.36,5.09
949,3,2,43,0.3,4,neighbour_22,3346.64,9.39
950,3,2,43,0.3,4,neighbour_23,4176.52,19.72
951,3,2,43,0.3,4,neighbour_24,2478.5,13.99
952,3,2,43,0.3,4,neighbour_25,1571.93,9.29
953,3,2,43,0.3,4,neighbour_26,759.63,29.48
954,3,2,43,0.3,4,neighbour_27,201.7,5.98
