,Sample,Replication,n,m,Hop,Neigbour Index,Original,TDA
15991,40,5,859,65,4,24,299468.86,17.15
15992,40,5,859,65,4,25,262054.38,4.43
15993,40,5,859,65,4,26,210868.66,21.11
15994,40,5,859,65,4,27,169675.55,8.64
15995,40,5,859,65,4,28,164674.17,3.65
15996,40,5,859,65,4,29,131254.63,13.13
15997,40,5,859,65,4,30,124309.34,6.07
15998,40,5,859,65,4,31,100198.94,17.8
15999,40,5,859,65,4,32,97406.44,15.79
16000,41,1,435,84,1,1,13364.14,14.86
16001,41,1,435,84,1,2,12947.92,16.17
16002,41,1,435,84,1,3,18752.47,14.01
16003,41,1,435,84,1,4,2004.77,13.58
16004,41,1,435,84,1,5,2131.13,5.51
16005,41,1,435,84,1,6,11660.29,2.9
16006,41,1,435,84,1,7,9287.58,2.29
16007,41,1,435,84,1,8,4890.46,19.6
16008,41,1,435,84,2,1,21157.55,22.66
16009,41,1,435,84,2,2,28004.5,60.86
16010,41,1,435,84,2,3,32924.86,30.28
16011,41,1,435,84,2,4,42588.03,17.05
16012,41,1,435,84,2,5,45275.73,5.99
16013,41,1,435,84,2,6,7594.51,6.0
16014,41,1,435,84,2,7,22538.94,6.35
16015,41,1,435,84,2,8,3947.48,51.29
16016,41,1,435,84,2,9,4230.28,23.12
16017,41,1,435,84,2,10,16850.04,15.84
16018,41,1,435,84,2,11,4410.38,15.19
16019,41,1,435,84,2,12,46033.56,9.55
16020,41,1,435,84,2,13,35479.46,9.5
16021,41,1,435,84,2,14,24685.9,20.62
16022,41,1,435,84,2,15,22360.22,50.75
16023,41,1,435,84,2,16,19865.42,31.8
16024,41,1,435,84,3,1,38770.81,12.97
16025,41,1,435,84,3,2,50257.79,21.83
16026,41,1,435,84,3,3,51584.7,16.48
16027,41,1,435,84,3,4,66118.54,11.19
16028,41,1,435,84,3,5,67491.26,6.56
16029,41,1,435,84,3,6,71637.36,19.57
16030,41,1,435,84,3,7,81832.52,43.15
16031,41,1,435,84,3,8,22189.4,6.45
16032,41,1,435,84,3,9,59269.1,15.54
16033,41,1,435,84,3,10,9801.74,11.47
16034,41,1,435,84,3,11,25487.47,6.14
16035,41,1,435,84,3,12,6948.66,23.16
16036,41,1,435,84,3,13,6406.53,6.73
16037,41,1,435,84,3,14,23448.35,11.84
16038,41,1,435,84,3,15,3526.7,53.85
16039,41,1,435,84,3,16,52065.0,52.72
16040,41,1,435,84,3,17,14221.39,6.36
16041,41,1,435,84,3,18,95239.02,12.43
16042,41,1,435,84,3,19,78559.56,11.9
16043,41,1,435,84,3,20,63822.13,14.65
16044,41,1,435,84,3,21,56389.25,6.02
16045,41,1,435,84,3,22,55143.86,4.93
16046,41,1,435,84,3,23,40460.79,18.25
16047,41,1,435,84,3,24,40814.55,85.28
16048,41,1,435,84,4,1,51732.35,23.53
16049,41,1,435,84,4,2,62572.2,17.19
16050,41,1,435,84,4,3,64278.59,11.15
16051,41,1,435,84,4,4,76842.52,41.3
16052,41,1,435,84,4,5,79734.64,8.31
16053,41,1,435,84,4,6,97318.65,9.72
16054,41,1,435,84,4,7,102777.86,23.43
16055,41,1,435,84,4,8,111896.39,5.5
16056,41,1,435,84,4,9,134496.27,41.21
16057,41,1,435,84,4,10,37699.04,40.36
16058,41,1,435,84,4,11,93938.59,26.3
16059,41,1,435,84,4,12,22834.54,9.7
16060,41,1,435,84,4,13,66150.8,49.24
16061,41,1,435,84,4,14,7797.45,8.68
16062,41,1,435,84,4,15,35372.51,8.85
16063,41,1,435,84,4,16,12472.49,6.94
16064,41,1,435,84,4,17,11753.71,22.37
16065,41,1,435,84,4,18,30779.19,5.8
16066,41,1,435,84,4,19,5420.24,14.45
16067,41,1,435,84,4,20,65040.57,8.41
16068,41,1,435,84,4,21,12174.74,5.25
16069,41,1,435,84,4,22,100872.38,41.19
16070,41,1,435,84,4,23,29314.27,43.08
16071,41,1,435,84,4,24,145739.07,14.0
16072,41,1,435,84,4,25,132671.77,20.89
16073,41,1,435,84,4,26,121818.58,11.95
16074,41,1,435,84,4,27,100035.41,33.91
16075,41,1,435,84,4,28,86016.47,12.46
16076,41,1,435,84,4,29,76759.97,8.9
16077,41,1,435,84,4,30,73828.99,4.4
16078,41,1,435,84,4,31,64251.79,29.09
16079,41,1,435,84,4,32,56614.67,5.01
16080,41,2,435,84,1,1,8646.41,19.47
16081,41,2,435,84,1,2,7493.42,2.56
16082,41,2,435,84,1,3,14030.37,14.92
16083,41,2,435,84,1,4,2421.87,18.22
16084,41,2,435,84,1,5,1949.65,32.72
16085,41,2,435,84,1,6,12305.63,13.82
16086,41,2,435,84,1,7,9675.36,9.47
16087,41,2,435,84,1,8,6386.33,42.52
16088,41,2,435,84,2,1,24428.85,11.67
16089,41,2,435,84,2,2,23744.73,24.51
16090,41,2,435,84,2,3,31518.38,31.3
16091,41,2,435,84,2,4,38929.39,4.98
16092,41,2,435,84,2,5,44632.99,8.88
16093,41,2,435,84,2,6,5759.27,5.4
16094,41,2,435,84,2,7,19196.35,28.62
16095,41,2,435,84,2,8,3855.54,8.97
16096,41,2,435,84,2,9,3998.42,43.48
16097,41,2,435,84,2,10,16532.8,7.13
16098,41,2,435,84,2,11,7620.87,9.71
16099,41,2,435,84,2,12,49005.14,11.67
16100,41,2,435,84,2,13,42396.74,7.56
16101,41,2,435,84,2,14,36688.28,11.03
16102,41,2,435,84,2,15,30690.62,4.16
16103,41,2,435,84,2,16,29153.13,11.63
16104,41,2,435,84,3,1,39778.1,15.57
16105,41,2,435,84,3,2,45747.0,14.8
16106,41,2,435,84,3,3,58956.4,9.16
16107,41,2,435,84,3,4,59327.25,64.97
16108,41,2,435,84,3,5,69990.23,40.45
16109,41,2,435,84,3,6,76432.96,24.05
16110,41,2,435,84,3,7,91204.06,11.62
16111,41,2,435,84,3,8,22584.55,29.71
16112,41,2,435,84,3,9,53027.59,14.86
16113,41,2,435,84,3,10,4092.94,17.9
16114,41,2,435,84,3,11,23815.72,8.76
16115,41,2,435,84,3,12,6691.69,3.12
16116,41,2,435,84,3,13,7696.35,31.25
16117,41,2,435,84,3,14,24787.26,11.34
16118,41,2,435,84,3,15,6706.52,12.16
16119,41,2,435,84,3,16,63014.15,27.55
16120,41,2,435,84,3,17,22165.61,10.64
16121,41,2,435,84,3,18,97875.21,12.76
16122,41,2,435,84,3,19,85433.26,20.65
16123,41,2,435,84,3,20,74053.16,7.66
16124,41,2,435,84,3,21,62477.31,2.56
16125,41,2,435,84,3,22,52765.39,38.48
16126,41,2,435,84,3,23,49146.29,17.05
16127,41,2,435,84,3,24,46453.06,5.93
16128,41,2,435,84,4,1,55099.39,6.54
16129,41,2,435,84,4,2,70281.99,32.41
16130,41,2,435,84,4,3,78821.98,9.44
16131,41,2,435,84,4,4,78505.26,9.39
16132,41,2,435,84,4,5,92949.27,6.71
16133,41,2,435,84,4,6,110560.24,6.62
16134,41,2,435,84,4,7,108747.08,19.45
16135,41,2,435,84,4,8,129491.19,14.16
16136,41,2,435,84,4,9,144048.4,81.29
16137,41,2,435,84,4,10,39741.0,19.95
16138,41,2,435,84,4,11,105393.81,72.39
16139,41,2,435,84,4,12,16398.6,5.86
16140,41,2,435,84,4,13,62383.04,35.51
16141,41,2,435,84,4,14,5518.06,43.5
16142,41,2,435,84,4,15,33244.01,15.89
16143,41,2,435,84,4,16,11431.07,41.69
16144,41,2,435,84,4,17,10939.22,38.34
16145,41,2,435,84,4,18,34985.17,34.64
16146,41,2,435,84,4,19,5129.48,23.89
16147,41,2,435,84,4,20,73410.02,13.9
16148,41,2,435,84,4,21,21891.39,31.96
16149,41,2,435,84,4,22,107067.45,10.46
16150,41,2,435,84,4,23,46476.36,9.51
16151,41,2,435,84,4,24,138054.73,16.43
16152,41,2,435,84,4,25,146790.47,8.86
16153,41,2,435,84,4,26,130741.53,8.86
16154,41,2,435,84,4,27,114221.49,9.99
16155,41,2,435,84,4,28,94763.71,10.77
16156,41,2,435,84,4,29,87760.66,20.54
16157,41,2,435,84,4,30,82578.39,6.59
16158,41,2,435,84,4,31,76335.55,7.11
16159,41,2,435,84,4,32,63499.56,45.87
16160,41,3,435,84,1,1,3254.9,86.27
16161,41,3,435,84,1,2,5722.28,11.64
16162,41,3,435,84,1,3,13206.51,32.81
16163,41,3,435,84,1,4,2765.06,11.04
16164,41,3,435,84,1,5,2096.06,3.09
16165,41,3,435,84,1,6,16231.81,33.74
16166,41,3,435,84,1,7,13470.09,21.05
16167,41,3,435,84,1,8,11169.7,10.99
16168,41,3,435,84,2,1,15877.48,1.98
16169,41,3,435,84,2,2,19646.95,6.51
16170,41,3,435,84,2,3,23799.61,16.89
16171,41,3,435,84,2,4,31725.82,40.47
16172,41,3,435,84,2,5,38488.24,7.22
16173,41,3,435,84,2,6,4070.04,30.04
16174,41,3,435,84,2,7,16358.1,68.74
16175,41,3,435,84,2,8,5419.14,16.13
16176,41,3,435,84,2,9,2931.42,3.7
16177,41,3,435,84,2,10,24533.62,27.58
16178,41,3,435,84,2,11,8378.49,68.93
16179,41,3,435,84,2,12,54073.68,15.14
16180,41,3,435,84,2,13,45968.91,4.88
16181,41,3,435,84,2,14,33982.12,15.76
16182,41,3,435,84,2,15,31089.98,8.78
16183,41,3,435,84,2,16,27887.99,38.14
16184,41,3,435,84,3,1,31633.78,15.28
16185,41,3,435,84,3,2,31130.15,39.22
16186,41,3,435,84,3,3,42380.62,48.2
16187,41,3,435,84,3,4,50933.16,17.94
16188,41,3,435,84,3,5,63487.79,9.58
16189,41,3,435,84,3,6,73895.74,32.33
16190,41,3,435,84,3,7,79577.05,4.63
16191,41,3,435,84,3,8,15591.91,5.87
16192,41,3,435,84,3,9,45385.09,24.37
16193,41,3,435,84,3,10,3343.43,11.95
16194,41,3,435,84,3,11,18779.72,24.81
16195,41,3,435,84,3,12,8312.82,45.92
16196,41,3,435,84,3,13,7326.62,12.18
16197,41,3,435,84,3,14,32349.06,2.88
16198,41,3,435,84,3,15,7619.7,22.39
16199,41,3,435,84,3,16,62974.58,28.83
16200,41,3,435,84,3,17,23710.84,42.26
16201,41,3,435,84,3,18,111299.2,25.16
16202,41,3,435,84,3,19,95357.63,27.8
16203,41,3,435,84,3,20,86820.4,50.89
16204,41,3,435,84,3,21,65890.76,9.63
16205,41,3,435,84,3,22,62049.42,23.48
16206,41,3,435,84,3,23,52278.25,38.35
16207,41,3,435,84,3,24,51428.6,6.92
16208,41,3,435,84,4,1,52444.11,6.95
16209,41,3,435,84,4,2,62254.86,12.21
16210,41,3,435,84,4,3,65032.34,63.68
16211,41,3,435,84,4,4,70452.12,28.36
16212,41,3,435,84,4,5,78052.87,64.58
16213,41,3,435,84,4,6,88491.65,56.04
16214,41,3,435,84,4,7,91238.63,20.17
16215,41,3,435,84,4,8,110022.1,13.24
16216,41,3,435,84,4,9,123811.6,11.36
16217,41,3,435,84,4,10,27603.48,5.67
16218,41,3,435,84,4,11,88278.0,21.06
16219,41,3,435,84,4,12,12169.02,10.25
16220,41,3,435,84,4,13,58364.88,14.3
16221,41,3,435,84,4,14,6185.61,19.46
16222,41,3,435,84,4,15,30671.86,13.44
16223,41,3,435,84,4,16,15481.5,4.29
16224,41,3,435,84,4,17,10107.73,35.01
16225,41,3,435,84,4,18,40386.83,71.44
16226,41,3,435,84,4,19,8366.35,5.02
16227,41,3,435,84,4,20,81602.35,9.88
16228,41,3,435,84,4,21,24476.86,17.17
16229,41,3,435,84,4,22,125683.27,11.22
16230,41,3,435,84,4,23,40512.41,60.75
16231,41,3,435,84,4,24,164137.43,63.88
16232,41,3,435,84,4,25,150796.26,139.59
16233,41,3,435,84,4,26,131095.76,7.33
16234,41,3,435,84,4,27,124769.42,5.92
16235,41,3,435,84,4,28,96216.83,6.68
16236,41,3,435,84,4,29,92257.52,19.52
16237,41,3,435,84,4,30,89530.67,35.52
16238,41,3,435,84,4,31,79436.27,34.05
16239,41,3,435,84,4,32,70624.48,33.89
16240,41,4,435,84,1,1,8618.49,20.54
16241,41,4,435,84,1,2,11352.33,13.0
16242,41,4,435,84,1,3,14924.61,7.6
16243,41,4,435,84,1,4,1996.77,11.68
16244,41,4,435,84,1,5,904.99,45.27
16245,41,4,435,84,1,6,13157.6,10.9
16246,41,4,435,84,1,7,7514.3,5.2
16247,41,4,435,84,1,8,5911.11,7.67
16248,41,4,435,84,2,1,22835.85,26.46
16249,41,4,435,84,2,2,30519.06,27.71
16250,41,4,435,84,2,3,31307.55,12.32
16251,41,4,435,84,2,4,38137.6,15.75
16252,41,4,435,84,2,5,50209.86,10.76
16253,41,4,435,84,2,6,5347.51,2.05
16254,41,4,435,84,2,7,14734.63,20.96
16255,41,4,435,84,2,8,4010.62,4.17
16256,41,4,435,84,2,9,3489.12,15.51
16257,41,4,435,84,2,10,20075.71,8.32
16258,41,4,435,84,2,11,3408.84,16.77
16259,41,4,435,84,2,12,42232.66,98.08
16260,41,4,435,84,2,13,37500.14,3.71
16261,41,4,435,84,2,14,35636.72,23.81
16262,41,4,435,84,2,15,23342.17,5.39
16263,41,4,435,84,2,16,19111.93,13.15
16264,41,4,435,84,3,1,50318.7,83.09
16265,41,4,435,84,3,2,47889.74,33.2
16266,41,4,435,84,3,3,54812.79,121.54
16267,41,4,435,84,3,4,56205.36,5.61
16268,41,4,435,84,3,5,68210.45,19.45
16269,41,4,435,84,3,6,75936.24,15.12
16270,41,4,435,84,3,7,86613.39,13.57
16271,41,4,435,84,3,8,18128.45,13.0
16272,41,4,435,84,3,9,55617.22,33.91
16273,41,4,435,84,3,10,4857.79,10.21
16274,41,4,435,84,3,11,26604.67,9.16
16275,41,4,435,84,3,12,7270.2,7.61
16276,41,4,435,84,3,13,6643.69,19.98
16277,41,4,435,84,3,14,26461.62,4.97
16278,41,4,435,84,3,15,4397.3,49.6
16279,41,4,435,84,3,16,60500.23,7.13
16280,41,4,435,84,3,17,19345.45,15.42
16281,41,4,435,84,3,18,102128.62,4.55
16282,41,4,435,84,3,19,81060.48,6.92
16283,41,4,435,84,3,20,74363.7,26.15
16284,41,4,435,84,3,21,64940.63,7.46
16285,41,4,435,84,3,22,45358.48,11.22
16286,41,4,435,84,3,23,50326.09,17.69
16287,41,4,435,84,3,24,47245.78,15.05
16288,41,4,435,84,4,1,58645.22,40.03
16289,41,4,435,84,4,2,69445.59,2.93
16290,41,4,435,84,4,3,67526.49,4.36
16291,41,4,435,84,4,4,83745.23,32.82
16292,41,4,435,84,4,5,93542.7,29.54
16293,41,4,435,84,4,6,91477.39,3.13
16294,41,4,435,84,4,7,105840.98,7.6
16295,41,4,435,84,4,8,121445.93,11.58
16296,41,4,435,84,4,9,135645.07,5.01
16297,41,4,435,84,4,10,40467.6,4.4
16298,41,4,435,84,4,11,94268.61,4.38
16299,41,4,435,84,4,12,15765.09,5.26
16300,41,4,435,84,4,13,63616.59,31.06
16301,41,4,435,84,4,14,6936.44,4.33
16302,41,4,435,84,4,15,28944.8,22.25
16303,41,4,435,84,4,16,11770.81,22.85
16304,41,4,435,84,4,17,10750.04,92.48
16305,41,4,435,84,4,18,33945.3,7.25
16306,41,4,435,84,4,19,5148.16,20.71
16307,41,4,435,84,4,20,70596.53,95.99
16308,41,4,435,84,4,21,18993.95,73.93
16309,41,4,435,84,4,22,109578.25,19.75
16310,41,4,435,84,4,23,35073.97,4.12
16311,41,4,435,84,4,24,151119.98,63.1
16312,41,4,435,84,4,25,135885.88,13.44
16313,41,4,435,84,4,26,119860.59,108.3
16314,41,4,435,84,4,27,106959.24,38.8
16315,41,4,435,84,4,28,98099.74,13.49
16316,41,4,435,84,4,29,86641.64,25.21
16317,41,4,435,84,4,30,81142.7,3.35
16318,41,4,435,84,4,31,74531.9,5.24
16319,41,4,435,84,4,32,62746.16,9.98
16320,41,5,435,84,1,1,7174.87,6.04
16321,41,5,435,84,1,2,8016.99,9.35
16322,41,5,435,84,1,3,14642.3,37.21
16323,41,5,435,84,1,4,1368.1,2.83
16324,41,5,435,84,1,5,2587.82,65.65
16325,41,5,435,84,1,6,11952.85,69.9
16326,41,5,435,84,1,7,9993.84,8.25
16327,41,5,435,84,1,8,6175.06,16.21
16328,41,5,435,84,2,1,18478.38,26.36
16329,41,5,435,84,2,2,24457.66,12.47
16330,41,5,435,84,2,3,31291.42,34.98
16331,41,5,435,84,2,4,34592.49,4.65
16332,41,5,435,84,2,5,45037.33,20.11
16333,41,5,435,84,2,6,5278.49,20.12
16334,41,5,435,84,2,7,22358.67,15.77
16335,41,5,435,84,2,8,3218.78,4.53
16336,41,5,435,84,2,9,3971.65,14.46
16337,41,5,435,84,2,10,16005.22,6.99
16338,41,5,435,84,2,11,6856.24,4.51
16339,41,5,435,84,2,12,49338.49,8.38
16340,41,5,435,84,2,13,37495.18,39.74
16341,41,5,435,84,2,14,26117.96,37.85
16342,41,5,435,84,2,15,22453.14,18.53
16343,41,5,435,84,2,16,16306.64,11.06
16344,41,5,435,84,3,1,36644.26,10.28
16345,41,5,435,84,3,2,41118.05,4.78
16346,41,5,435,84,3,3,47641.85,7.8
16347,41,5,435,84,3,4,61509.12,27.99
16348,41,5,435,84,3,5,68056.64,14.46
16349,41,5,435,84,3,6,86087.35,17.49
16350,41,5,435,84,3,7,91586.15,33.17
16351,41,5,435,84,3,8,17827.13,102.78
16352,41,5,435,84,3,9,45354.7,34.25
16353,41,5,435,84,3,10,6824.24,6.22
16354,41,5,435,84,3,11,24226.22,12.53
16355,41,5,435,84,3,12,6947.9,6.51
16356,41,5,435,84,3,13,7970.22,10.34
16357,41,5,435,84,3,14,25080.25,4.07
16358,41,5,435,84,3,15,6398.38,16.23
16359,41,5,435,84,3,16,57296.42,21.26
16360,41,5,435,84,3,17,15941.45,7.85
16361,41,5,435,84,3,18,93480.44,2.98
16362,41,5,435,84,3,19,84648.62,14.49
16363,41,5,435,84,3,20,74075.48,45.34
16364,41,5,435,84,3,21,60603.48,13.1
16365,41,5,435,84,3,22,58809.32,12.33
16366,41,5,435,84,3,23,41323.61,13.48
16367,41,5,435,84,3,24,42034.36,49.1
16368,41,5,435,84,4,1,63655.08,10.25
16369,41,5,435,84,4,2,69417.18,11.4
16370,41,5,435,84,4,3,81153.1,15.25
16371,41,5,435,84,4,4,82355.54,39.05
16372,41,5,435,84,4,5,85885.55,14.01
16373,41,5,435,84,4,6,99060.24,8.6
16374,41,5,435,84,4,7,116865.5,29.83
16375,41,5,435,84,4,8,123912.64,16.34
16376,41,5,435,84,4,9,139525.75,25.43
16377,41,5,435,84,4,10,39914.28,3.64
16378,41,5,435,84,4,11,91569.96,47.19
16379,41,5,435,84,4,12,12393.41,9.08
16380,41,5,435,84,4,13,61280.63,18.33
16381,41,5,435,84,4,14,7631.01,7.95
16382,41,5,435,84,4,15,32915.15,10.72
16383,41,5,435,84,4,16,11938.95,5.93
16384,41,5,435,84,4,17,10781.15,17.13
16385,41,5,435,84,4,18,32709.03,12.18
16386,41,5,435,84,4,19,7745.07,6.02
16387,41,5,435,84,4,20,63717.97,33.33
16388,41,5,435,84,4,21,16491.94,17.38
16389,41,5,435,84,4,22,107086.86,7.49
16390,41,5,435,84,4,23,38295.34,15.97
16391,41,5,435,84,4,24,155515.4,10.06
16392,41,5,435,84,4,25,136296.39,19.95
16393,41,5,435,84,4,26,116572.81,16.35
16394,41,5,435,84,4,27,112526.64,30.66
16395,41,5,435,84,4,28,93923.17,31.34
16396,41,5,435,84,4,29,87656.7,2.74
16397,41,5,435,84,4,30,79439.02,40.65
16398,41,5,435,84,4,31,73852.02,8.24
16399,41,5,435,84,4,32,61762.37,6.1
16400,42,1,382,25,1,1,2826.38,5.77
16401,42,1,382,25,1,2,5588.54,40.99
16402,42,1,382,25,1,3,10543.23,7.1
16403,42,1,382,25,1,4,2769.68,4.86
16404,42,1,382,25,1,5,1703.5,5.57
16405,42,1,382,25,1,6,10518.24,17.69
16406,42,1,382,25,1,7,6936.81,47.02
16407,42,1,382,25,1,8,6063.5,11.1
16408,42,1,382,25,2,1,5554.19,4.5
16409,42,1,382,25,2,2,6099.72,118.29
16410,42,1,382,25,2,3,13172.31,3.93
16411,42,1,382,25,2,4,19267.9,19.13
16412,42,1,382,25,2,5,27459.84,5.28
16413,42,1,382,25,2,6,2565.63,6.06
16414,42,1,382,25,2,7,18690.5,14.22
16415,42,1,382,25,2,8,5433.39,13.73
16416,42,1,382,25,2,9,4941.74,43.0
16417,42,1,382,25,2,10,18125.26,34.61
16418,42,1,382,25,2,11,4523.46,11.81
16419,42,1,382,25,2,12,32713.97,40.15
16420,42,1,382,25,2,13,23468.56,4.67
16421,42,1,382,25,2,14,16350.47,29.14
16422,42,1,382,25,2,15,11211.42,4.91
16423,42,1,382,25,2,16,11900.48,4.39
16424,42,1,382,25,3,1,5762.85,3.59
16425,42,1,382,25,3,2,9325.13,52.94
16426,42,1,382,25,3,3,15101.43,8.89
16427,42,1,382,25,3,4,21177.86,35.46
16428,42,1,382,25,3,5,29558.54,4.78
16429,42,1,382,25,3,6,42264.71,11.48
16430,42,1,382,25,3,7,51444.82,5.71
16431,42,1,382,25,3,8,5649.56,52.83
16432,42,1,382,25,3,9,37120.5,11.79
16433,42,1,382,25,3,10,5692.69,6.49
16434,42,1,382,25,3,11,25503.1,15.8
16435,42,1,382,25,3,12,12551.87,6.66
16436,42,1,382,25,3,13,10222.94,5.61
16437,42,1,382,25,3,14,27476.63,6.81
16438,42,1,382,25,3,15,8012.9,7.78
16439,42,1,382,25,3,16,47441.33,11.59
16440,42,1,382,25,3,17,8759.15,6.21
16441,42,1,382,25,3,18,60977.98,2.73
16442,42,1,382,25,3,19,48943.16,4.83
16443,42,1,382,25,3,20,31387.14,7.2
16444,42,1,382,25,3,21,27963.29,21.16
16445,42,1,382,25,3,22,21805.47,7.06
16446,42,1,382,25,3,23,15007.24,24.6
16447,42,1,382,25,3,24,12376.93,26.42
16448,42,1,382,25,4,1,11745.75,19.41
16449,42,1,382,25,4,2,10869.18,8.46
16450,42,1,382,25,4,3,15006.98,22.43
16451,42,1,382,25,4,4,21943.04,4.92
16452,42,1,382,25,4,5,31628.09,22.49
16453,42,1,382,25,4,6,40761.37,3.43
16454,42,1,382,25,4,7,49343.25,3.99
16455,42,1,382,25,4,8,61207.52,5.16
16456,42,1,382,25,4,9,79577.38,4.08
16457,42,1,382,25,4,10,8511.66,8.52
16458,42,1,382,25,4,11,64283.06,8.31
16459,42,1,382,25,4,12,6421.58,24.81
16460,42,1,382,25,4,13,50949.71,66.41
16461,42,1,382,25,4,14,9432.02,25.15
16462,42,1,382,25,4,15,35987.74,13.27
16463,42,1,382,25,4,16,22025.73,9.37
16464,42,1,382,25,4,17,17831.82,5.03
16465,42,1,382,25,4,18,42579.53,5.1
16466,42,1,382,25,4,19,10492.41,12.43
16467,42,1,382,25,4,20,58880.66,8.16
16468,42,1,382,25,4,21,12023.9,11.74
16469,42,1,382,25,4,22,77512.2,23.06
16470,42,1,382,25,4,23,16178.84,47.08
16471,42,1,382,25,4,24,86437.45,4.77
16472,42,1,382,25,4,25,75489.39,1.8
16473,42,1,382,25,4,26,56987.23,17.72
16474,42,1,382,25,4,27,46121.63,8.29
16475,42,1,382,25,4,28,42853.63,15.42
16476,42,1,382,25,4,29,29494.01,27.48
16477,42,1,382,25,4,30,23447.87,48.56
16478,42,1,382,25,4,31,18678.84,11.83
16479,42,1,382,25,4,32,19095.97,10.62
16480,42,2,382,25,1,1,4543.58,4.96
16481,42,2,382,25,1,2,4163.27,6.68
16482,42,2,382,25,1,3,7876.85,6.72
16483,42,2,382,25,1,4,1823.22,14.48
16484,42,2,382,25,1,5,1880.74,10.32
16485,42,2,382,25,1,6,9460.63,9.47
16486,42,2,382,25,1,7,3905.08,20.82
16487,42,2,382,25,1,8,2500.24,7.11
16488,42,2,382,25,2,1,6369.15,6.41
16489,42,2,382,25,2,2,8544.62,33.18
16490,42,2,382,25,2,3,12943.05,14.08
16491,42,2,382,25,2,4,19570.02,10.63
16492,42,2,382,25,2,5,29806.72,12.94
16493,42,2,382,25,2,6,2840.33,6.28
16494,42,2,382,25,2,7,14729.88,12.65
16495,42,2,382,25,2,8,5148.69,7.87
16496,42,2,382,25,2,9,4615.44,5.93
16497,42,2,382,25,2,10,16939.21,52.28
16498,42,2,382,25,2,11,3426.03,3.62
16499,42,2,382,25,2,12,29611.82,13.68
16500,42,2,382,25,2,13,20786.25,2.54
16501,42,2,382,25,2,14,13323.4,6.41
16502,42,2,382,25,2,15,7521.0,35.32
16503,42,2,382,25,2,16,7491.17,30.31
16504,42,2,382,25,3,1,9762.15,4.75
16505,42,2,382,25,3,2,12215.92,13.12
16506,42,2,382,25,3,3,18140.84,14.39
16507,42,2,382,25,3,4,23134.08,3.2
16508,42,2,382,25,3,5,28623.43,8.75
16509,42,2,382,25,3,6,35796.61,4.98
16510,42,2,382,25,3,7,52733.19,3.43
16511,42,2,382,25,3,8,5951.98,8.79
16512,42,2,382,25,3,9,41036.59,5.51
16513,42,2,382,25,3,10,5112.1,14.34
16514,42,2,382,25,3,11,24428.09,33.68
16515,42,2,382,25,3,12,10422.79,12.68
16516,42,2,382,25,3,13,11817.32,8.74
16517,42,2,382,25,3,14,23533.24,7.26
16518,42,2,382,25,3,15,5566.08,3.1
16519,42,2,382,25,3,16,39398.28,9.54
16520,42,2,382,25,3,17,7383.43,13.79
16521,42,2,382,25,3,18,52085.54,3.42
16522,42,2,382,25,3,19,37126.6,15.45
16523,42,2,382,25,3,20,33039.07,12.25
16524,42,2,382,25,3,21,24703.98,7.38
16525,42,2,382,25,3,22,15708.65,23.23
16526,42,2,382,25,3,23,11182.45,5.54
16527,42,2,382,25,3,24,9368.6,4.54
16528,42,2,382,25,4,1,15634.62,4.95
16529,42,2,382,25,4,2,11676.02,24.71
16530,42,2,382,25,4,3,17844.9,19.2
16531,42,2,382,25,4,4,23190.17,17.34
16532,42,2,382,25,4,5,31737.15,18.3
16533,42,2,382,25,4,6,38909.27,31.55
16534,42,2,382,25,4,7,51499.46,51.93
16535,42,2,382,25,4,8,63762.45,44.31
16536,42,2,382,25,4,9,76552.79,16.63
16537,42,2,382,25,4,10,9801.53,4.07
16538,42,2,382,25,4,11,64429.62,3.94
16539,42,2,382,25,4,12,9276.51,7.43
16540,42,2,382,25,4,13,47100.35,4.75
16541,42,2,382,25,4,14,11003.77,9.98
16542,42,2,382,25,4,15,36166.96,6.64
16543,42,2,382,25,4,16,20003.91,4.6
16544,42,2,382,25,4,17,17990.1,4.72
16545,42,2,382,25,4,18,34072.87,18.98
16546,42,2,382,25,4,19,8646.14,2.88
16547,42,2,382,25,4,20,53499.56,8.6
16548,42,2,382,25,4,21,8203.54,2.38
16549,42,2,382,25,4,22,64895.88,15.39
16550,42,2,382,25,4,23,10128.92,15.8
16551,42,2,382,25,4,24,82530.51,12.4
16552,42,2,382,25,4,25,67747.82,9.36
16553,42,2,382,25,4,26,52807.01,5.86
16554,42,2,382,25,4,27,43466.27,57.6
16555,42,2,382,25,4,28,31044.48,5.0
16556,42,2,382,25,4,29,25555.35,14.79
16557,42,2,382,25,4,30,18468.6,25.0
16558,42,2,382,25,4,31,16480.04,4.99
16559,42,2,382,25,4,32,14806.14,10.45
16560,42,3,382,25,1,1,3709.31,29.65
16561,42,3,382,25,1,2,4279.37,3.48
16562,42,3,382,25,1,3,10016.06,168.47
16563,42,3,382,25,1,4,2048.91,14.83
16564,42,3,382,25,1,5,1680.65,20.79
16565,42,3,382,25,1,6,8659.27,111.35
16566,42,3,382,25,1,7,6010.99,35.15
16567,42,3,382,25,1,8,2328.34,40.27
16568,42,3,382,25,2,1,4533.04,10.95
16569,42,3,382,25,2,2,6811.37,36.11
16570,42,3,382,25,2,3,11587.45,19.9
16571,42,3,382,25,2,4,20171.94,8.28
16572,42,3,382,25,2,5,26094.6,7.93
